userName Labels,Major Labels,Department Labels,program labels,researchExp,industryExp,internExp,journalPubs,Term Label,confPubs,University Labels,admit,normalized_cgpa,normalized_topper_cgpa,greTotal
9822.0,,,,,,,,,,45.0,,,,
,,,,,,,,,0.0,,1.0,,0.89,314.0
9831.0,,,,,,,,,,45.0,1.0,0.65,0.75,
,,,1.0,,0.0,,1.0,,2.0,,,,0.899,
,,,,,,,,,,,,,,321.0
,,,,,,,,,,,,,,
9847.0,,,,0.0,,,0.0,,,45.0,,,0.82,
9849.0,,,,,,,,,,,,,,
9856.0,,,,,,,,,,45.0,1.0,0.84,,326.0
,,,1.0,0.0,,,,,,,,0.68,0.81,
,20.0,20.0,1.0,,,,,,0.0,,1.0,0.686,,295.0
9854.0,,,,0.0,,,,,,,,0.676,0.8,
,,,,,,,,,,,,,,
,,,,0.0,,,,,,,,,,
,,,,0.0,,,,,,45.0,,,0.85,
9890.0,,,,0.0,,,,,0.0,,1.0,,,316.0
9918.0,,,,,,,,,,45.0,,0.962,,
9934.0,,,,,,,,,,,,,0.858,
9935.0,,,1.0,,,0.0,,,,45.0,,0.85,,
,,20.0,,,,,,,,45.0,1.0,,1.0,318.0
,,20.0,,,,,,,,,1.0,0.755,0.81,333.0
,,27.0,1.0,,,,,,,45.0,,,,309.0
,,,,,,,,1.0,,,1.0,,,
,,,,,,,,,,45.0,,,,
,,,,,,,0.0,,,,,,0.78,
,,20.0,,,,,,,,,,0.908,,
,,,,,,,,1.0,,45.0,1.0,,0.848,
10042.0,,,,,,,,,,,,,,
,,,,,,,,,,,1.0,,0.95,315.0
,,,,0.0,,,,,,45.0,,0.874,0.98,
,,,,,,,,,0.0,,,,0.6145,
,,,,0.0,,,,1.0,,,,,0.99,318.0
,,,,,,,,,,,,,,311.0
,,20.0,,,,,,,,,,,,
,,,,0.0,,,,,,,,0.7615,,315.0
,,,,,,,,,,,,0.8,,310.0
,,,,,,,,,,,,0.906,,
,,,,,,,,,,45.0,1.0,,,328.0
,52.0,,1.0,,0.0,,,,,45.0,,,0.964,
10205.0,,,,0.0,,,,1.0,0.0,45.0,,,,
10209.0,,,,,0.0,0.0,,,0.0,,,0.784,0.784,318.0
,,,,,,,,,,,,0.943,,332.0
10247.0,,,,,,0.0,,,,,,,0.97,
,,,,,,,,,0.0,,1.0,0.929,,322.0
,,,,,,,,,,45.0,1.0,,,331.0
10257.0,,,,,,,,2.0,,,,,1.0,
,,,,,,,,,,45.0,1.0,,,
,,,,,,,,1.0,,45.0,1.0,,,
,,52.0,,,,,,,,45.0,1.0,,0.95,310.0
,,,,,,,,,,45.0,,,,
,,20.0,,,,,1.0,,,,1.0,,,323.0
10364.0,,,,,,,,,,,,0.848,,323.0
10396.0,,20.0,,,,,,,,45.0,1.0,0.87,,306.0
,,,,,,,,,,,1.0,0.95,0.95,304.0
10374.0,,,,0.0,,,,1.0,,,,,,
10400.0,28.0,,,,,,,,,,,,,
,,,,,,2.0,,,,,,0.72,,
10413.0,,,,,,,,,,45.0,,,0.91,
10415.0,,20.0,,,,,,,,45.0,1.0,,,
,,,,,,,,,,,1.0,0.76,0.76,
10432.0,,,,,,,,,0.0,45.0,,,,
10440.0,,,,0.0,,,,,,,,,,
,20.0,,,,0.0,,,,,45.0,1.0,0.827,0.948,
,,,,,,,,,0.0,,1.0,0.75,,309.0
,,,,,,,,1.0,,,,0.71,0.78,321.0
10479.0,,,1.0,,0.0,,2.0,,,,,0.898,,306.0
10481.0,,,,,,,,,,,,0.87,,
,,,,,,,,,,,,,,320.0
10492.0,15.0,,,,0.0,,,,,45.0,,0.77,0.77,
,,,,,,0.0,,,,45.0,1.0,,0.71,311.0
10500.0,,,,,,,,,0.0,,,,0.942,322.0
10503.0,,,,,,,,,0.0,,1.0,,0.7,
10511.0,,,,,,,0.0,,,,,,0.735,
,,,,,,,,,,,1.0,,,329.0
,,,,,,,,,,,,,,
,,,,,,,,,,,1.0,,,317.0
10549.0,,20.0,,,0.0,,,,,,,,0.805,
,,,,,,,,,,45.0,,0.829,0.967,
10563.0,,,,,,,,,,,,,,
10564.0,,,,,,,,,,,1.0,0.807,,307.0
,,,,,,,,1.0,,45.0,1.0,0.911,,
,,,,0.0,,,,,,,1.0,0.866,,
,,,,,,,,,,,1.0,,,310.0
,,,,,0.0,,,,,,1.0,,,
10601.0,,,,,,,,,,45.0,,0.89,0.997,
,,,,,0.0,,,,,,,0.75,0.85,
,,,,,,,,,,45.0,,,0.7804,314.0
10623.0,33.0,,,,,,,,,45.0,1.0,0.84,0.84,
10626.0,,,,,,0.0,,,,45.0,1.0,,,327.0
,,,1.0,,,,,,0.0,,1.0,,,
10633.0,,27.0,,,,,0.0,,,45.0,,,,
,20.0,,,0.0,,,,1.0,,,,,,309.0
10632.0,,,,,,,,,,,,0.76,,308.0
,,,,,,3.0,,,,,,0.795,0.85,314.0
,,,,,,0.0,,,,,1.0,0.909,,307.0
10684.0,,,,0.0,,,,,,,,,,
10709.0,,,,,,,,,,,,,,
,,,,,,,,1.0,,,,0.8274,0.8274,
10722.0,,,,,,,,,,,1.0,,,
,,,,,,,,,,,1.0,,,
10729.0,,,,,,,,1.0,,45.0,1.0,0.938,0.942,
10752.0,,,1.0,,,,,,,,,,,
,,,,,,,,,,45.0,,,0.71,307.0
,,20.0,,,,,,,,45.0,,0.792,,
,,,,,,1.0,,1.0,,45.0,1.0,,0.95,
,,,,,,,,,,,,,,310.0
,,27.0,,,,,0.0,,0.0,,,0.75,,309.0
10794.0,,,1.0,,,,,,,45.0,,,,335.0
,,,1.0,,,,,,,45.0,,,0.7,
,,,,,,,,,,,,,0.75,309.0
,,,,,,,,,,45.0,1.0,0.8775,1.0,330.0
,,,,,,,0.0,,,,1.0,,,321.0
,,,,,,,0.0,1.0,,45.0,,0.877,,
10882.0,,,,,,,,,,,,0.868,,317.0
,,20.0,,,,,,,,,,0.7,,304.0
,,61.0,,,,,,,,,,0.831,,
10874.0,,,,,,,,,,,1.0,0.7348,,
,,20.0,,,,,,,,45.0,,0.89,,
10914.0,20.0,,,0.0,,,0.0,,,45.0,1.0,0.73,,308.0
,,,,,,,,2.0,,,,,,298.0
10972.0,,,,0.0,,,,,,,1.0,0.6,0.75,
,,,,,0.0,,,,,45.0,1.0,0.816,,
,,,,0.0,,,,,,,,,,
11010.0,,,,,,0.0,,,,,,,0.831,
,,,,,0.0,0.0,,,,,,0.907,,
,,,,,,,,,,,1.0,0.79,0.79,313.0
,,,,,,0.0,,1.0,,,1.0,0.76,0.79,
11035.0,,,,,,,0.0,1.0,,45.0,,0.8161,,
11041.0,,,,,,,,,,,1.0,,1.0,322.0
11044.0,,,,0.0,,,,,,45.0,1.0,,,
10953.0,,,,,,,,,0.0,,1.0,,,319.0
,,18.0,,,,,0.0,,0.0,45.0,,,,
11055.0,,,,,0.0,,,,,,,,0.7837,
,,,,,,0.0,,,,,,,0.84,
,20.0,,,,0.0,,0.0,,,,1.0,,0.97,
11105.0,,28.0,,,,,,,,45.0,,,,321.0
,,,1.0,,,,,,,45.0,1.0,0.688,,
,,,,,,,,,,45.0,,0.59,,
11121.0,,,,,,,,,,45.0,1.0,,,
11126.0,,,,,,,,1.0,0.0,45.0,1.0,0.939,0.99,
,,,1.0,0.0,,,,,,45.0,,0.926,,
,,,,0.0,,0.0,,,,45.0,1.0,,,308.0
,,,,,,,,,,,1.0,,,
,28.0,,,,,,,,,45.0,1.0,,0.93,318.0
,,,,,0.0,0.0,,1.0,,,1.0,0.79,,
,20.0,,1.0,,,,,,,45.0,1.0,,,320.0
,,,,,,,,,,45.0,1.0,,,322.0
11248.0,,,,,,,,,,,1.0,,,
11274.0,,,,,0.0,,,,,,,0.7,,312.0
11299.0,,,1.0,,,0.0,,2.0,,,1.0,0.65,0.74,311.0
11311.0,,,,,,,,,,,,,0.72,
,,,1.0,,,,0.0,,,45.0,,0.7991,,304.0
,,,,0.0,,,,,,45.0,1.0,,,
11334.0,,,,,,,,,,,,,,
,,,,,,,,,,45.0,1.0,,,
,,20.0,,,,,,,,,,,,
,,27.0,,,,,,,0.0,,,0.867,0.907,
11386.0,,,,,0.0,,,,,,,0.985,,
,,,,,,,,,,,,,,299.0
11431.0,,,,,,,,,,45.0,,,,
,,,,,24.0,,,,,45.0,,,0.912,
11452.0,,,1.0,0.0,,,,,,45.0,,,,
,,,,,0.0,0.0,0.0,2.0,,,,,,
11488.0,20.0,,,,,,,,,,1.0,0.8192,0.9,331.0
,,,1.0,,,,,,,45.0,,0.78,,306.0
,,,,0.0,0.0,0.0,,,,45.0,,1.0,1.0,310.0
,,,,0.0,,,,,,,,,,324.0
,,,,,40.0,,0.0,,,,1.0,0.885,,
,,,,,,,,,,45.0,1.0,,,
11555.0,,,,,,,,,,45.0,,0.923,,320.0
,,20.0,1.0,,0.0,,,,,,,,,
,,,,,,,,,,45.0,1.0,0.893,0.986,
11453.0,,,,,,6.0,,,0.0,,1.0,0.872,0.98,
,,,,,,,,1.0,,45.0,1.0,0.68,,322.0
,,,,,0.0,0.0,,,0.0,,,,0.82,317.0
,,,,,,,,,,,1.0,0.728,0.8,
,,20.0,,,,,,,,45.0,,0.86,,
11604.0,,,,,,,,,,45.0,1.0,0.65,,
11621.0,,,1.0,0.0,,,,,,45.0,,,,
,,,,,,0.0,,,,,,0.81,0.87,
,,,,,,,,,,,,0.71,,306.0
11653.0,,,,,,,,,0.0,,1.0,,,
11713.0,,,,,,,,,,45.0,,0.9,,329.0
11720.0,,28.0,,,,,,,,,,,,322.0
,,,,,,,,,0.0,45.0,,,,309.0
,,,,0.0,,0.0,,,,45.0,,0.889,0.889,322.0
,20.0,,1.0,,0.0,,,,,,1.0,,,
11747.0,20.0,,,0.0,,,,,,45.0,1.0,0.7291,,
,,20.0,,0.0,,,,,,,,,,
,,,,,,,,,,45.0,,,0.79,
11773.0,,,1.0,,,,,,,45.0,1.0,,,
11797.0,,,,,,,,,0.0,,,0.912,0.968,
,,52.0,,,,,,,0.0,,1.0,,0.85,308.0
,,,,,,,,,,45.0,,,,330.0
11813.0,,20.0,,,,,,,0.0,,1.0,,,
11829.0,,,,,,,,,,,,0.82,,328.0
,,,,,,,,,,45.0,,0.814,,324.0
,,,1.0,,,,,,,45.0,,0.7529,,299.0
,,,,,,,,,,45.0,,0.754,,
,28.0,27.0,,,,,0.0,1.0,,,,,,326.0
11876.0,,27.0,2.0,,,,,,,45.0,1.0,,,
11878.0,,20.0,,,,,,,0.0,45.0,,0.9,,
11898.0,,,,0.0,,,,1.0,,,,,0.775,
,,,,,,,,1.0,,,1.0,0.7355,,
,,,,,,3.0,,,,,,,,315.0
,,,,,0.0,,,1.0,,,1.0,,,309.0
11967.0,,,1.0,,,,,,,,1.0,0.62,0.62,
,,,,,,,,,,,,,0.75,297.0
11990.0,,,1.0,0.0,,,,,,,1.0,,,332.0
12016.0,,,,,,,,,,45.0,,,,
,,20.0,1.0,,,0.0,,,,45.0,,,0.95,320.0
11999.0,,,,,,,,,,45.0,1.0,0.72,0.85,
,,,,,,,,,,,1.0,0.811,0.84,
,,,,,,,,,,45.0,1.0,,0.914,
,,20.0,,,,,2.0,,0.0,,1.0,0.881,,
12061.0,,,,,,,,1.0,,45.0,1.0,,0.845,327.0
12066.0,,,,,,,,,,,,0.65,0.72,316.0
,,,,,,,,,,,,0.039,0.039,
12073.0,,,,,,,,,,,1.0,0.961,0.965,
12102.0,,,,,,0.0,,,0.0,,1.0,0.7395,,
,,,,,,,,,,,1.0,,0.955,
,,,,,,,0.0,,,,1.0,0.897,0.935,
,,,,,,,,,0.0,45.0,,0.72,0.78,
,,,,0.0,0.0,,,1.0,,45.0,,,,318.0
,,,,,,,,1.0,,45.0,,,,163.0
,,,,,,,,,,,1.0,,,313.0
,,,1.0,,,,,,0.0,,,,,
12207.0,,,,,,,0.0,,,45.0,,,,
,20.0,,,,,,,,,,,0.75,,301.0
12252.0,,,,,,0.0,,,,,1.0,0.75,,
,,,,,,,,1.0,,,,,,
,,,,,,,,,,,,0.843,,
12305.0,,20.0,1.0,,,,0.0,,,45.0,,,0.792,
12310.0,,,,,0.0,0.0,,,,45.0,,,0.987,
,,,,,,,,1.0,,,,0.82,0.88,
12272.0,20.0,,,,,,,,0.0,45.0,,0.832,,
,,,,,,,,2.0,,45.0,,,,
12280.0,,,,,,,,,,,,,,
,,,,,,,,,,,,0.82,,
12362.0,,,,,0.0,,,1.0,,45.0,1.0,,0.89,325.0
,,20.0,1.0,,,,,,,45.0,1.0,0.82,,323.0
12415.0,,,,0.0,,,,,,45.0,,0.82,,
12432.0,,,,0.0,,,,,,,1.0,0.9739,,310.0
,,,,,,,,,,,1.0,0.73,0.79,327.0
,,,,,,,,,,45.0,1.0,0.87,,
,,,1.0,,30.0,,,,,,,,,
12487.0,,,,,,0.0,,,0.0,45.0,,,,
12508.0,,,1.0,,,,,,,45.0,,0.8004,0.8004,
12532.0,,,,,,,,,,,1.0,,,328.0
,,,,,0.0,,,,,,,,0.87,
12556.0,,,,,,,,,,,1.0,0.704,,318.0
12557.0,,,,,,,,,,45.0,,0.7406,,
,,,,,,,,,,,,,,319.0
,,,,,,,,,,,,0.864,,
12613.0,20.0,,,,,,,1.0,,45.0,,0.825,1.0,330.0
,,,,,,,,,,,,0.7147,,312.0
,,,,,,,,,,,1.0,,,
,,,,,,,,,,45.0,1.0,1.0,1.0,
,,,,,,,,1.0,,45.0,1.0,,0.87,306.0
12688.0,,,,,,6.0,,,,,,0.869,0.98,318.0
12695.0,,20.0,1.0,,0.0,,,,,,1.0,,,
,,,,,,,,1.0,,,1.0,,1.0,
,,,,,,,,,,45.0,,,,
12730.0,,,,,,,,,,,,,,
,,,1.0,,,,,,,,,0.86,,330.0
,,,,,,,,,,45.0,1.0,0.79,,
,,,,,,,,,,,,0.78,1.0,
12758.0,,,,,,,,,,45.0,1.0,,,
12794.0,,,1.0,0.0,,,,,,45.0,1.0,0.8441,,
,,,,,,,,,,,1.0,,0.8,322.0
12811.0,,20.0,,,,,,,,45.0,,0.789,,
,,,,,,0.0,,,,45.0,1.0,0.949,,
12832.0,,,,,,,,,,45.0,,,0.6912,334.0
12848.0,,,,,,,,,,45.0,,,0.77,
12850.0,,,,,0.0,,,,,,1.0,,,316.0
,,,,,,,,,,45.0,1.0,,0.84,
12895.0,,,,,,,0.0,,0.0,,,,,
12897.0,,,,,,0.0,,,,,1.0,,0.754,
,27.0,,,,,,0.0,,,,1.0,,,325.0
12906.0,,,,,,,,,,45.0,1.0,,,312.0
12910.0,,,,,0.0,0.0,0.0,,,45.0,,,,319.0
12924.0,,,,,,,,,,45.0,,0.921,0.99,
12926.0,,,,,,,,,0.0,45.0,1.0,,,
,,,,,,,,,,,1.0,0.78,,
12942.0,,,,,58.0,,,2.0,,,1.0,0.976,,
,20.0,,,,,,,,,45.0,,,0.955,
,39.0,,,,,,,,,,1.0,,,315.0
,,,,,,,,,,,,,0.85,
,,,,,,,,,0.0,,,,,328.0
,,,,,,,,,,,,0.765,,
,,,1.0,,,,,,,45.0,,,0.901,314.0
,,20.0,,,,0.0,,,,,,,,
12991.0,,,,,,,,1.0,,45.0,1.0,,0.72,
,,20.0,,,,,,,,,,,,319.0
,,,,,,,,,0.0,45.0,,,,
,,,,,,,,1.0,,,1.0,,,
,,,,,,,,,,45.0,1.0,,,312.0
,,,,,,,,,,45.0,,,,
13088.0,,,,,,0.0,,,,,,0.918,,
,,,,,,,,,,,,0.913,0.97,
,,,,,,,,,,45.0,1.0,,,322.0
,,,,,,,,,,,1.0,,0.826,330.0
13112.0,,,,,,,,,,,,0.852,,
13113.0,,,,,,,,,,,,,,308.0
13117.0,,,,,,,,,,,,1.0,,
,,,1.0,,,,,,0.0,,1.0,,,
13134.0,,,,,,,,,,,,0.862,0.89,313.0
,,28.0,,,,,,,,,,,0.85,
,,,,,,,,,,,1.0,,,
13171.0,,,,,,,,2.0,,,,0.6637,,
,,,,,,0.0,,,,45.0,1.0,,0.74,
,,27.0,,,,,,1.0,,,,,,314.0
,,,,,,,,,,,1.0,,0.74,323.0
13199.0,27.0,,,,,0.0,,,,,,,,326.0
,18.0,,1.0,,,0.0,,,,,,,0.9,
,,,1.0,,,0.0,,,,45.0,,0.934,0.95,311.0
,,,,,,,,,,,,0.825,,
,,27.0,,,,,,,,45.0,,,,
13259.0,,18.0,,,,,,,,45.0,1.0,0.854,0.97,
,,,,,,0.0,,,,45.0,,,0.898,
,,,,,,,,,0.0,,,,0.7,
,,,,,,,,,,45.0,1.0,0.92,,318.0
,,,,0.0,,,0.0,,,45.0,,,,
,,,,,,,,,0.0,,1.0,0.908,0.955,
,,,,,,,,,,,,,,
,,,,,0.0,,,1.0,,,,,0.93,
,,,,,,,,1.0,,,,,,332.0
13356.0,,,,,,,,,,,1.0,,0.96,
,,,,,,,,,,45.0,1.0,0.68,,310.0
13379.0,,,,,,,,,0.0,,,,0.94,
,,,,,,,,,,45.0,,0.95,,
13397.0,,,1.0,,,,,,,,1.0,0.88,0.88,
,,,,,,,,,,,1.0,,,
12644.0,,,,,,,,,,45.0,,,,
12646.0,,,,,,,0.0,,,45.0,1.0,,,
,,,,,,,,,,45.0,1.0,,,
,,,,,,,,,,,,0.84,,
,,,,,,,0.0,,,,,,0.912,
13451.0,,,,,,,,,,45.0,,0.8,,
,,,,,0.0,,,,,45.0,1.0,,,
13466.0,,,1.0,,,,,,0.0,,1.0,,,
,,,,,,,,,0.0,45.0,,,,315.0
,,,,,,,,,,,1.0,,,321.0
,,,,,,,0.0,,,,1.0,,0.72,
13488.0,,,1.0,,,,,,,,1.0,,0.85,308.0
13496.0,,,,,,,,,,,,,0.77,
13508.0,,,,,,,,,,45.0,1.0,,,
13514.0,,,1.0,,,,,,,45.0,,0.79,,319.0
,,,,,,,,,,45.0,,,0.95,
13530.0,,,,,,,,,,45.0,,,,
13551.0,,,,,,,,1.0,0.0,,1.0,,,
13533.0,,,1.0,,,,,1.0,0.0,,1.0,,0.8,
13557.0,,,,,,,,,,,,0.994,0.996,
13564.0,,,,0.0,,,,,0.0,45.0,1.0,,0.95,
,,20.0,,,,,,,,,,,,
,,,1.0,,,,,,,,,,0.831,
13585.0,,,,,0.0,,,1.0,0.0,45.0,1.0,,,316.0
13597.0,,,,,,,,1.0,,,,,,
13602.0,,,,,,,,,,,,,0.75,
13613.0,,,,,,,,,,,,,,
,,,1.0,,,,0.0,,,,,,0.8,334.0
13629.0,,,,,0.0,,,,0.0,,1.0,0.85,0.85,
,,,,,,,,,,,1.0,0.8875,0.95,
,,,,,,,,,,,,0.8724,0.97,
13665.0,,,,0.0,,,,,0.0,45.0,1.0,,,331.0
13666.0,,,,0.0,,,,,,,,,,
,,,,,,,,1.0,,45.0,1.0,0.72,,
13672.0,,,1.0,,,,,,0.0,45.0,1.0,0.63,,
12.0,,,,,,,,,,,1.0,,0.91,
,,,,,,,,,,,,,0.84,318.0
,,,1.0,,40.0,,,,,,1.0,0.787,0.838,
93.0,20.0,,,0.0,,,,,,44.0,,,0.8,
94.0,,,,,,,,,,,,,,
111.0,,,,,,,,,,,1.0,,,
139.0,,,1.0,,,,0.0,,,,,,0.717,
156.0,,,,,,,,,,44.0,,,0.89,328.0
223.0,,,,,,,,,,44.0,1.0,,,329.0
341.0,28.0,,,,,,,,,,,,,
,,,,0.0,,,,,,,1.0,,0.78,
524.0,27.0,,,,,,,,,44.0,,,,
,,,,,,,,,,44.0,,,,
789.0,,,,,,,,,,,1.0,,,
,,,,,,,,,,,,0.76,,
,,20.0,,,0.0,,,,,,,0.78,0.78,312.0
,,,1.0,,,,,1.0,,,,,0.95,
955.0,,,,,0.0,,,1.0,,,,,,
,20.0,,,,,,,,,44.0,1.0,,,
1048.0,,,,,,,,,,,,,0.7614,
1052.0,,,,,,,,,,,1.0,,,
,,,,,,,,,0.0,44.0,,,,
1339.0,,,1.0,0.0,,,,,0.0,,,,,321.0
,20.0,20.0,,,,,,,,44.0,1.0,0.875,0.9,327.0
1372.0,,,1.0,,,,,,,44.0,,,,
1321.0,,,,,,,0.0,,0.0,44.0,,,,312.0
,,,,,,,,,,,1.0,,,324.0
,,,,,,,,,,44.0,,,0.85,328.0
1453.0,,,,,,,,,,,,0.965,0.99,322.0
,,,,,,,,,0.0,,,,,
,,,,,,,,,,,,0.735,,
,,27.0,,,0.0,,,,0.0,,1.0,0.958,0.98,
,,,,,,0.0,,,0.0,,1.0,,1.0,
1743.0,,,,,,,0.0,,,44.0,,,,326.0
,,28.0,1.0,,,,,,,,1.0,,,325.0
1776.0,,,,,,0.0,,,,,,0.84,0.94,
,,28.0,,,0.0,,,,,,,0.963,,
1899.0,,,,,,,,,,,1.0,,,
,,,,,,,,,,,1.0,0.8368,0.88,
,,,,,,,,,,44.0,,0.7775,0.7775,323.0
,,,1.0,,,,,,,44.0,,0.79,0.79,
,,,,,,,,,,,1.0,,,
,,,,,0.0,,,,0.0,44.0,1.0,0.65,0.84,
,,,,,,,,,,44.0,1.0,0.7133,,
2080.0,,,,,0.0,,,,,44.0,1.0,,,324.0
,,,,,,,,,,,,0.7888,,
2170.0,,,,,0.0,,,,0.0,44.0,,,0.92,
,,,,,,,,,,,1.0,,0.93,
,,,,,0.0,,,,,44.0,,,,
,,,,,,,0.0,,,44.0,1.0,0.76,0.8,329.0
2425.0,,,1.0,,,,,1.0,0.0,,,,,322.0
,,,,,,,,,,44.0,1.0,,,
2627.0,,,,,,,,1.0,,,1.0,,,
2655.0,52.0,52.0,,,,,,,,,1.0,,0.71,
2664.0,,,,,,,,,,,,,,
,,,,,,,,,,44.0,1.0,1.0,0.97,
,,,,,,0.0,,,,,1.0,0.8214,,
,,,,,,,,1.0,,,,0.6876,0.6876,
2768.0,,,,,,,,,,,1.0,,0.81,323.0
,,,,,,,,,,,,,0.726,326.0
,,27.0,,,,,,1.0,,,1.0,,,325.0
3049.0,,,,,,,,,,,,,,
3058.0,,,,,,,,,,,,0.75,,331.0
3144.0,,,,,,,,,,44.0,,0.65,,326.0
,,,,,0.0,,,,,44.0,,,,328.0
,,,,,,,,,,,,,,323.0
3432.0,,,,,,,0.0,,,,,,0.0731,316.0
3563.0,,,,,,,,,,44.0,,,0.8,
,20.0,,,,,,0.0,,,44.0,1.0,0.968,1.0,
3720.0,,,,,,,,,,,,,0.974,
3726.0,,,,,,0.0,,,,44.0,1.0,,0.94,
3795.0,,,,,,,,,,44.0,1.0,0.94,0.97,321.0
,,,,,,,,,,,,,0.952,
,,,,,,,,,,,,,0.94,323.0
,20.0,,,,0.0,,,,,,,,0.99,323.0
3843.0,,,,0.0,,,,,,,,,,
3933.0,,,1.0,,,0.0,,,,44.0,,0.6491,0.82,324.0
3971.0,,,,,,,,,,,,,,325.0
,,,,,,,,,,,,,,
,,,,,,,,,0.0,,1.0,0.968,0.98,310.0
,,,,,,,,1.0,,44.0,1.0,,,318.0
,,,,,,,,,,,,,0.926,
,,,1.0,,,,,,,44.0,,0.73,0.89,
,52.0,,,,,,,,,,,,0.71,
,,,,,0.0,,,,,44.0,1.0,,,
,,49.0,,,,,,,,,1.0,,0.9,325.0
,,,,,,,,,,,1.0,,0.98,
4484.0,,,,,,,,,,,,,,
,20.0,,,,,,,,,,,0.76,0.8,
,,,,,,,,,,,1.0,0.911,0.911,330.0
4663.0,,,1.0,,0.0,,,,,,1.0,,0.96,330.0
,52.0,,,,,,,,,44.0,,,0.927,
,,,,,,0.0,,,,,,,0.85,328.0
,,,,,,,,1.0,,44.0,1.0,0.74,0.85,319.0
,,,,,,,,,,44.0,,,,
,,,1.0,,,,,,,,,,0.95,322.0
,,,,,,0.0,0.0,,,44.0,,0.88,,
4916.0,27.0,,,,,,,,,44.0,,0.814,,
,,,,,,,,,,44.0,,,,322.0
5014.0,,,,,34.0,,,,,,1.0,,0.97,
,,53.0,,,,,,,,,,,,
,,52.0,,,,0.0,,,,,1.0,0.9025,0.9025,303.0
5146.0,,,,,,,,,,,1.0,,0.85,
5152.0,,,,,0.0,,,,,44.0,1.0,,0.921,
,,,,,0.0,,,,,,,0.92,,
,,,,0.0,,,,1.0,,,,,,310.0
,,,,,,,,,0.0,,1.0,,,
5431.0,,,,,,,,,,44.0,1.0,0.7,0.75,322.0
5433.0,,,1.0,,,,,,,,,0.907,0.907,
,,28.0,,0.0,,,,,0.0,44.0,1.0,0.776,,
,,20.0,,,,,,,,44.0,,,,326.0
,,,,,,,0.0,,,,1.0,,,
,,,,,,,,1.0,,44.0,1.0,0.76,0.76,
,,,,,,,,1.0,,,,0.919,,
,,,,,,,0.0,,,,1.0,,,
,,,,,,,,1.0,,44.0,1.0,,,
,,,,,,,,,,,1.0,0.9,0.9,
,,,,,,0.0,,,,,,,,
6052.0,28.0,,,,,,,,,,,0.89,,
,20.0,,,,,,,,,44.0,1.0,0.8,,326.0
6167.0,,,,0.0,,,,,,,1.0,0.73,0.86,305.0
6286.0,,,,,,0.0,,,,44.0,1.0,,,
6396.0,,,,,,,,,,,1.0,0.8,,324.0
6399.0,,,,,,,,,,,,0.71,0.71,327.0
,15.0,,,0.0,,,,,,44.0,,0.89,,315.0
,,,,,,,,,,44.0,1.0,,,
,,,1.0,,,,,,,44.0,,,,322.0
,,,,,,,0.0,,,44.0,1.0,0.76,,
6548.0,,,,,0.0,,,,,,1.0,,,
,,,,,,,,,,44.0,1.0,0.8765,,
,27.0,,,,,,,,,,1.0,,,
,,,,,0.0,,,,,,,,,319.0
,,27.0,,,,,,,,,,,,
,,,,,,,,,,,,0.918,,320.0
,,,,,,,,,,44.0,,,,329.0
6767.0,,,,,,,,,,44.0,1.0,,,326.0
,28.0,,,,,,,,,44.0,,0.78,,
,,,,,,,0.0,,,,,0.657,0.78,
,,,3.0,,,,,,,,,0.863,,320.0
6936.0,,,1.0,,0.0,,,,,,1.0,,0.78,325.0
6984.0,20.0,,,,,,,,,44.0,1.0,0.874,,
,,,,,,0.0,,,,,1.0,,0.98,
7091.0,,,,,0.0,0.0,,,,44.0,,0.926,,
7121.0,,,,0.0,,,,,,44.0,1.0,,,
7173.0,,,,0.0,,,,,,44.0,,,0.8,
,,,,,,0.0,,,,44.0,,,,317.0
7223.0,,,1.0,,,,,,,44.0,,,0.81,155.0
,,,,,,,,,,44.0,,,,
7260.0,,,1.0,,,,,,,,1.0,,,332.0
7273.0,,,,,,,,1.0,,44.0,,0.71,,
7302.0,,,,,,,,,,44.0,,0.8,,329.0
7328.0,,,,,,0.0,,,0.0,44.0,,,0.0886,331.0
7380.0,,,,,,,0.0,,,,,0.82,0.9,332.0
,28.0,,,,,,,,,,1.0,,0.92,
7576.0,20.0,,,,,,,,,44.0,,,,321.0
,20.0,,,,0.0,,,,,,,0.749,,322.0
,,,,,,0.0,,,0.0,44.0,1.0,0.7587,,
7686.0,,,,,,,,,,,1.0,0.7827,,329.0
,,,,0.0,,,,,,44.0,1.0,0.9125,0.9125,
,,,,,,,,,,,,,,
,,,,0.0,,,,,,,,,,
,,20.0,,,,,,,,,,,0.82,
,28.0,,,,0.0,,,,,,1.0,,,322.0
,,,,0.0,,,,,,44.0,,,0.97,327.0
,,,3.0,,,,,,,,1.0,0.8,,322.0
8242.0,,,,,,,,,,44.0,,,,
8253.0,,,,,,,,,,,,0.89,1.0,332.0
,,,,,,,0.0,,,,1.0,0.792,0.83,
8322.0,,,,,,,,,,,1.0,0.729,,
,,,,,,,,,,44.0,1.0,0.81,,
8440.0,,,3.0,,,,,,,44.0,,0.986,,315.0
,,,,,,,,,,,,0.747,,318.0
,,,1.0,,,,,,,44.0,1.0,0.7525,0.8,
,,,,,,,,,,,1.0,0.738,,313.0
8548.0,,,,,,0.0,0.0,,,44.0,,0.93,,318.0
,,,1.0,,,,,,,,,,0.91,323.0
8786.0,,,,,,,,1.0,,,,,,
